2.45  0.0055434  0.0055434
2.46  0.0057832  0.0057832
2.47  0.0060273  0.0060273
2.48  0.0062758  0.0062758
2.49  0.0065286  0.0065286
2.5  0.0067857  0.0067857
2.51  0.00704688  0.00704688
2.52  0.007312337  0.007312337
2.53  0.007581883  0.007581883
2.54  0.0078555  0.0078555
2.55  0.0081331  0.0081331
2.56  0.0084146  0.0084146
2.57  0.0087001  0.0087001
2.58  0.0089892  0.0089892
2.59  0.009282  0.009282
2.6  0.0095786  0.0095786
2.61  0.0098785  0.0098785
2.62  0.010182  0.010182
2.63  0.0104886  0.0104886
2.64  0.0107984  0.0107984
2.65  0.011112  0.011112
2.66  0.011427  0.011427
2.67  0.011746  0.011746
2.68  0.012067  0.012067
2.69  0.012392  0.012392
2.7  0.012718  0.012718
2.71  0.013046  0.013046
2.72  0.013377  0.013377
2.73  0.013709  0.013709
2.74  0.014043  0.014043
2.75  0.01438  0.01438
2.76  0.014716  0.014716
2.77  0.015054  0.015054
2.78  0.015393  0.015393
2.79  0.015734  0.015734
2.8  0.016073  0.016073
2.81  0.016414  0.016414
2.82  0.016754  0.016754
2.83  0.017095  0.017095
2.84  0.017434  0.017434
2.85  0.017774  0.017774
2.86  0.018111  0.018111
2.87  0.018448  0.018448
2.88  0.018784  0.018784
2.89  0.019116  0.019116
2.9  0.019448  0.019448
2.91  0.019776  0.019776
2.92  0.020102  0.020102
2.93  0.020425  0.020425
2.94  0.020744  0.020744
2.95  0.021059  0.021059
2.96  0.021371  0.021371
2.97  0.021677  0.021677
2.98  0.021979  0.021979
2.99  0.022275  0.022275
3.0  0.022566  0.022566
3.01  0.022852  0.022852
3.02  0.023129  0.023129
3.03  0.023402  0.023402
3.04  0.023665  0.023665
3.05  0.023923  0.023923
3.06  0.024171  0.024171
3.07  0.024411  0.024411
3.08  0.024642  0.024642
3.09  0.024863  0.024863
3.1  0.025075  0.025075
3.11  0.025277  0.025277
3.12  0.025464  0.025464
3.13  0.02565  0.02565
3.14  0.02581  0.02581
3.15  0.02597  0.02597
3.16  0.02611  0.02611
3.17  0.02624  0.02624
3.18  0.02636  0.02636
3.19  0.02645  0.02645
3.2  0.02654  0.02654
3.21  0.02661  0.02661
3.22  0.02667  0.02667
3.23  0.0267  0.0267
3.24  0.02673  0.02673
3.25  0.02673  0.02673
3.26  0.02671  0.02671
3.27  0.02668  0.02668
3.28  0.02663  0.02663
3.29  0.02655  0.02655
3.3  0.02647  0.02647
3.31  0.02634  0.02634
3.32  0.02622  0.02622
3.33  0.02605  0.02605
3.34  0.02587  0.02587
3.35  0.02568  0.02568
3.36  0.02544  0.02544
3.37  0.02519  0.02519
3.38  0.02491  0.02491
3.39  0.02461  0.02461
3.4  0.02429  0.02429
3.41  0.02392  0.02392
3.42  0.02355  0.02355
3.43  0.02313  0.02313
3.44  0.02269  0.02269
3.45  0.02223  0.02223
3.46  0.02172  0.02172
3.47  0.0212  0.0212
3.48  0.02064  0.02064
3.49  0.02005  0.02005
3.5  0.01942  0.01942
3.51  0.01877  0.01877
3.52  0.01809  0.01809
3.53  0.01736  0.01736
3.54  0.0166  0.0166
3.55  0.01582  0.01582
3.56  0.01499  0.01499
3.57  0.01413  0.01413
3.58  0.01323  0.01323
3.59  0.0123  0.0123
3.6  0.01133  0.01133
3.61  0.01032  0.01032
3.62  0.00928  0.00928
3.63  0.00819  0.00819
3.64  0.00707  0.00707
3.65  0.00591  0.00591
3.66  0.0047  0.0047
3.67  0.00347  0.00347
3.68  0.00218  0.00218
3.69  0.00087  0.00087
3.7  -0.00051  -0.00051
3.71  -0.0019  -0.0019
3.72  -0.00335  -0.00335
3.73  -0.00484  -0.00484
3.74  -0.00636  -0.00636
3.75  -0.00794  -0.00794
3.76  -0.00955  -0.00955
3.77  -0.0112  -0.0112
3.78  -0.01291  -0.01291
3.79  -0.01464  -0.01464
3.8  -0.01643  -0.01643
3.81  -0.01825  -0.01825
3.82  -0.02013  -0.02013
3.83  -0.02204  -0.02204
3.84  -0.02399  -0.02399
3.85  -0.02599  -0.02599
3.86  -0.02804  -0.02804
3.87  -0.03011  -0.03011
3.88  -0.03225  -0.03225
3.89  -0.03441  -0.03441
3.9  -0.03662  -0.03662
3.91  -0.03888  -0.03888
3.92  -0.04117  -0.04117
3.93  -0.0435  -0.0435
3.94  -0.04588  -0.04588
3.95  -0.0483  -0.0483
3.96  -0.05076  -0.05076
3.97  -0.05325  -0.05325
3.98  -0.05579  -0.05579
3.99  -0.05836  -0.05836
4.0  -0.06098  -0.06098
4.01  -0.06362  -0.06362
4.02  -0.06631  -0.06631
4.03  -0.06903  -0.06903
4.04  -0.0718  -0.0718
4.05  -0.074579  -0.074579
4.06  -0.077408  -0.077408
4.07  -0.080266  -0.080266
4.08  -0.083157  -0.083157
4.09  -0.086077  -0.086077
4.1  -0.089028  -0.089028
4.11  -0.092006  -0.092006
4.12  -0.095013  -0.095013
4.13  -0.098046  -0.098046
4.14  -0.101104  -0.101104
4.15  -0.1041861  -0.1041861
4.16  -0.1072902  -0.1072902
4.17  -0.1104157  -0.1104157
4.18  -0.113561  -0.113561
4.19  -0.116724  -0.116724
4.2  -0.119904  -0.119904
4.21  -0.1231  -0.1231
4.22  -0.126308  -0.126308
4.23  -0.129529  -0.129529
4.24  -0.132758  -0.132758
4.25  -0.136  -0.136
4.26  -0.13925  -0.13925
4.27  -0.14249  -0.14249
4.28  -0.14575  -0.14575
4.29  -0.149  -0.149
4.3  -0.15225  -0.15225
4.31  -0.1555  -0.1555
4.32  -0.15875  -0.15875
4.33  -0.16198  -0.16198
4.34  -0.1652  -0.1652
4.35  -0.16842  -0.16842
4.36  -0.17161  -0.17161
4.37  -0.1748  -0.1748
4.38  -0.17795  -0.17795
4.39  -0.1811  -0.1811
4.4  -0.18421  -0.18421
4.41  -0.1873  -0.1873
4.42  -0.19035  -0.19035
4.43  -0.19338  -0.19338
4.44  -0.19636  -0.19636
4.45  -0.19932  -0.19932
4.46  -0.20223  -0.20223
4.47  -0.20509  -0.20509
4.48  -0.20792  -0.20792
4.49  -0.21068  -0.21068
4.5  -0.2134  -0.2134
4.51  -0.21605  -0.21605
4.52  -0.21866  -0.21866
4.53  -0.2212  -0.2212
4.54  -0.22367  -0.22367
4.55  -0.22608  -0.22608
4.56  -0.22841  -0.22841
4.57  -0.23067  -0.23067
4.58  -0.23285  -0.23285
4.59  -0.23494  -0.23494
4.6  -0.23696  -0.23696
4.61  -0.23889  -0.23889
4.62  -0.24071  -0.24071
4.63  -0.24245  -0.24245
4.64  -0.24409  -0.24409
4.65  -0.24563  -0.24563
4.66  -0.24705  -0.24705
4.67  -0.24838  -0.24838
4.68  -0.24958  -0.24958
4.69  -0.25067  -0.25067
4.7  -0.2516  -0.2516
4.71  -0.2525  -0.2525
