#tstp   Ax    Ay
174  0.00022036  0.00022036
175  0.000224412  0.000224412
176  0.00022845  0.00022845
177  0.000232467  0.000232467
178  0.000236462  0.000236462
179  0.000240428  0.000240428
180  0.000244364  0.000244364
181  0.000248263  0.000248263
182  0.000252121  0.000252121
183  0.000255935  0.000255935
184  0.000259698  0.000259698
185  0.000263407  0.000263407
186  0.000267055  0.000267055
187  0.000270638  0.000270638
188  0.000274151  0.000274151
189  0.000277587  0.000277587
190  0.000280942  0.000280942
191  0.000284209  0.000284209
192  0.000287383  0.000287383
193  0.000290457  0.000290457
194  0.000293425  0.000293425
195  0.000296281  0.000296281
196  0.000299018  0.000299018
197  0.00030163  0.00030163
198  0.000304109  0.000304109
199  0.000306449  0.000306449
200  0.000308643  0.000308643
201  0.000310682  0.000310682
202  0.00031256  0.00031256
203  0.00031427  0.00031427
204  0.000315803  0.000315803
205  0.000317151  0.000317151
206  0.000318306  0.000318306
207  0.000319261  0.000319261
208  0.000320006  0.000320006
209  0.000320534  0.000320534
210  0.000320836  0.000320836
211  0.000320902  0.000320902
212  0.000320725  0.000320725
213  0.000320294  0.000320294
214  0.000319601  0.000319601
215  0.000318637  0.000318637
216  0.000317392  0.000317392
217  0.000315856  0.000315856
218  0.00031402  0.00031402
219  0.000311874  0.000311874
220  0.000309407  0.000309407
221  0.000306611  0.000306611
222  0.000303475  0.000303475
223  0.000299988  0.000299988
224  0.00029614  0.00029614
225  0.000291921  0.000291921
226  0.00028732  0.00028732
227  0.000282326  0.000282326
228  0.000276929  0.000276929
229  0.000271118  0.000271118
230  0.000264882  0.000264882
231  0.000258211  0.000258211
232  0.000251092  0.000251092
233  0.000243515  0.000243515
234  0.000235469  0.000235469
235  0.000226943  0.000226943
236  0.000217926  0.000217926
237  0.000208406  0.000208406
238  0.000198372  0.000198372
239  0.000187814  0.000187814
240  0.000176718  0.000176718
241  0.000165076  0.000165076
242  0.000152875  0.000152875
243  0.000140103  0.000140103
244  0.000126751  0.000126751
245  0.000112807  0.000112807
246  9.82596e-05  9.82596e-05
247  8.3098e-05  8.3098e-05
248  6.73113e-05  6.73113e-05
249  5.08889e-05  5.08889e-05
250  3.38198e-05  3.38198e-05
251  1.60935e-05  1.60935e-05
252  -2.30044e-06  -2.30044e-06
253  -2.13724e-05  -2.13724e-05
254  -4.11327e-05  -4.11327e-05
255  -6.15913e-05  -6.15913e-05
256  -8.2758e-05  -8.2758e-05
257  -0.000104643  -0.000104643
258  -0.000127255  -0.000127255
259  -0.000150604  -0.000150604
260  -0.000174698  -0.000174698
261  -0.000199547  -0.000199547
262  -0.00022516  -0.00022516
263  -0.000251543  -0.000251543
264  -0.000278707  -0.000278707
265  -0.000306657  -0.000306657
266  -0.000335403  -0.000335403
267  -0.000364949  -0.000364949
268  -0.000395305  -0.000395305
269  -0.000426475  -0.000426475
270  -0.000458466  -0.000458466
271  -0.000491283  -0.000491283
272  -0.000524932  -0.000524932
273  -0.000559418  -0.000559418
274  -0.000594744  -0.000594744
275  -0.000630914  -0.000630914
276  -0.000667932  -0.000667932
277  -0.000705801  -0.000705801
278  -0.000744522  -0.000744522
279  -0.000784099  -0.000784099
280  -0.000824531  -0.000824531
281  -0.000865819  -0.000865819
282  -0.000907964  -0.000907964
283  -0.000950966  -0.000950966
284  -0.000994821  -0.000994821
285  -0.00103953  -0.00103953
286  -0.00108509  -0.00108509
287  -0.00113149  -0.00113149
288  -0.00117874  -0.00117874
289  -0.00122683  -0.00122683
290  -0.00127575  -0.00127575
291  -0.0013255  -0.0013255
292  -0.00137606  -0.00137606
293  -0.00142744  -0.00142744
294  -0.00147962  -0.00147962
295  -0.0015326  -0.0015326
296  -0.00158635  -0.00158635
297  -0.00164088  -0.00164088
298  -0.00169617  -0.00169617
299  -0.0017522  -0.0017522
300  -0.00180897  -0.00180897
301  -0.00186645  -0.00186645
302  -0.00192463  -0.00192463
303  -0.0019835  -0.0019835
304  -0.00204303  -0.00204303
305  -0.0021032  -0.0021032
306  -0.002164  -0.002164
307  -0.00222541  -0.00222541
308  -0.00228739  -0.00228739
309  -0.00234994  -0.00234994
310  -0.00241301  -0.00241301
311  -0.0024766  -0.0024766
312  -0.00254066  -0.00254066
313  -0.00260517  -0.00260517
314  -0.0026701  -0.0026701
315  -0.00273543  -0.00273543
316  -0.00280111  -0.00280111
317  -0.00286711  -0.00286711
318  -0.00293341  -0.00293341
319  -0.00299995  -0.00299995
320  -0.00306672  -0.00306672
321  -0.00313366  -0.00313366
322  -0.00320074  -0.00320074
323  -0.00326791  -0.00326791
324  -0.00333514  -0.00333514
325  -0.00340237  -0.00340237
326  -0.00346957  -0.00346957
327  -0.00353668  -0.00353668
328  -0.00360366  -0.00360366
329  -0.00367046  -0.00367046
330  -0.00373702  -0.00373702
331  -0.0038033  -0.0038033
332  -0.00386924  -0.00386924
333  -0.00393478  -0.00393478
334  -0.00399986  -0.00399986
335  -0.00406443  -0.00406443
336  -0.00412844  -0.00412844
337  -0.0041918  -0.0041918
338  -0.00425447  -0.00425447
339  -0.00431638  -0.00431638
340  -0.00437746  -0.00437746
341  -0.00443765  -0.00443765
342  -0.00449687  -0.00449687
343  -0.00455506  -0.00455506
344  -0.00461215  -0.00461215
345  -0.00466805  -0.00466805
346  -0.0047227  -0.0047227
347  -0.00477603  -0.00477603
348  -0.00482794  -0.00482794
349  -0.00487837  -0.00487837
350  -0.00492724  -0.00492724
351  -0.00497445  -0.00497445
352  -0.00501994  -0.00501994
353  -0.00506361  -0.00506361
354  -0.00510538  -0.00510538
355  -0.00514516  -0.00514516
356  -0.00518287  -0.00518287
357  -0.00521841  -0.00521841
358  -0.0052517  -0.0052517
359  -0.00528264  -0.00528264
360  -0.00531114  -0.00531114
361  -0.0053371  -0.0053371
362  -0.00536043  -0.00536043
363  -0.00538104  -0.00538104
364  -0.00539882  -0.00539882
365  -0.00541369  -0.00541369
366  -0.00542552  -0.00542552
367  -0.00543424  -0.00543424
368  -0.00543974  -0.00543974
369  -0.00544191  -0.00544191
370  -0.00544065  -0.00544065
371  -0.00543586  -0.00543586
372  -0.00542743  -0.00542743
373  -0.00541527  -0.00541527
374  -0.00539925  -0.00539925
375  -0.00537929  -0.00537929
376  -0.00535527  -0.00535527
377  -0.00532708  -0.00532708
378  -0.00529462  -0.00529462
379  -0.00525778  -0.00525778
380  -0.00521646  -0.00521646
381  -0.00517054  -0.00517054
382  -0.00511991  -0.00511991
383  -0.00506448  -0.00506448
384  -0.00500412  -0.00500412
385  -0.00493874  -0.00493874
386  -0.00486822  -0.00486822
387  -0.00479246  -0.00479246
388  -0.00471136  -0.00471136
389  -0.00462479  -0.00462479
390  -0.00453267  -0.00453267
391  -0.00443488  -0.00443488
392  -0.00433132  -0.00433132
393  -0.00422188  -0.00422188
394  -0.00410647  -0.00410647
395  -0.00398498  -0.00398498
396  -0.0038573  -0.0038573
397  -0.00372335  -0.00372335
398  -0.00358301  -0.00358301
399  -0.0034362  -0.0034362
400  -0.00328282  -0.00328282
401  -0.00312278  -0.00312278
402  -0.00295598  -0.00295598
403  -0.00278232  -0.00278232
404  -0.00260174  -0.00260174
405  -0.00241413  -0.00241413
406  -0.00221941  -0.00221941
407  -0.0020175  -0.0020175
408  -0.00180832  -0.00180832
409  -0.0015918  -0.0015918
410  -0.00136785  -0.00136785
411  -0.00113641  -0.00113641
412  -0.000897408  -0.000897408
413  -0.000650776  -0.000650776
414  -0.000396452  -0.000396452
415  -0.000134376  -0.000134376
416  0.000135509  0.000135509
417  0.000413256  0.000413256
418  0.000698915  0.000698915
419  0.000992531  0.000992531
420  0.00129415  0.00129415
421  0.0016038  0.0016038
422  0.00192153  0.00192153
423  0.00224735  0.00224735
424  0.00258131  0.00258131
425  0.00292341  0.00292341
426  0.00327367  0.00327367
427  0.00363211  0.00363211
428  0.00399874  0.00399874
429  0.00437354  0.00437354
430  0.00475653  0.00475653
431  0.00514769  0.00514769
432  0.00554701  0.00554701
433  0.00595446  0.00595446
434  0.00637003  0.00637003
435  0.00679367  0.00679367
436  0.00722537  0.00722537
437  0.00766506  0.00766506
